LGA,hhsize,totalvehs,hhinc,hhsize_normalised,totalvehs_normalised,hhinc_normalised,dwelltype_Flat or Apartment,dwelltype_Other,dwelltype_Separate House,dwelltype_Terrace/Townhouse,owndwell_Being Purchased,owndwell_Being Rented,owndwell_Fully Owned,owndwell_Occupied Rent-Free,owndwell_Something Else,label
MorningtonPeninsula,3.0,2.0,2025.0,0.4,0.5,0.6361361361361362,0,0,1,0,0,0,1,0,0,3
MorningtonPeninsula,2.0,1.0,2250.0,0.2,0.25,0.6736736736736737,0,0,1,0,0,1,0,0,0,0
GlenEira,2.0,1.0,4649.0,0.2,0.25,0.9512712712712712,0,0,0,1,1,0,0,0,0,2
MooneeValley,1.0,1.0,1375.0,0.0,0.25,0.4514514514514514,0,1,0,0,0,0,0,0,1,1
Manningham,2.0,1.0,4125.0,0.2,0.25,0.9289289289289288,0,0,1,0,1,0,0,0,0,6
Wyndham,4.0,1.0,500.0,0.6,0.25,0.1506506506506506,0,0,1,0,1,0,0,0,0,4
Boroondara,1.0,1.0,3250.0,0.0,0.25,0.8568568568568569,1,0,0,0,0,0,1,0,0,2
Knox,1.0,1.0,5474.0,0.0,0.25,0.9833267528143078,0,0,1,0,1,0,0,0,0,6
Darebin,4.0,1.0,0.0,0.6,0.25,0.0,0,1,0,0,0,1,0,0,0,1
Melbourne,1.0,1.0,2750.0,0.0,0.25,0.7912912912912913,0,0,1,0,0,0,1,0,0,6
Monash,2.0,1.0,1125.0,0.2,0.25,0.3763763763763763,0,0,1,0,1,0,0,0,0,5
PortPhillip,4.0,4.0,900.0,0.6,1.0,0.3008008008008008,0,0,1,0,0,1,0,0,0,0
Manningham,1.0,1.0,1948.0,0.0,0.25,0.6225425425425425,0,0,1,0,1,0,0,0,0,5
Hume,1.0,1.0,700.0,0.0,0.25,0.2247247247247247,0,0,1,0,0,0,1,0,0,5
Boroondara,4.0,0.0,2500.0,0.6,0.0,0.7347347347347347,0,0,1,0,0,1,0,0,0,0
Wyndham,4.0,2.0,1875.0,0.6,0.5,0.6136136136136137,0,0,1,0,1,0,0,0,0,3
Whitehorse,1.0,0.0,725.0,0.0,0.0,0.2557557557557557,0,1,0,0,0,1,0,0,0,1
PortPhillip,1.0,3.0,575.0,0.0,0.75,0.1856856856856856,0,0,0,1,0,1,0,0,0,1
Manningham,4.0,3.0,2250.0,0.6,0.75,0.6736736736736737,0,0,1,0,1,0,0,0,0,3
Whitehorse,2.0,1.0,2100.0,0.2,0.25,0.6526526526526526,0,0,1,0,0,0,1,0,0,6
Casey,4.0,1.0,4250.0,0.6,0.25,0.937937937937938,0,0,1,0,1,0,0,0,0,3
Monash,1.0,0.0,700.0,0.0,0.0,0.2247247247247247,0,0,0,1,1,0,0,0,0,2
Kingston,2.0,2.0,500.0,0.2,0.5,0.1506506506506506,0,1,0,0,0,1,0,0,0,1
Boroondara,2.0,1.0,575.0,0.2,0.25,0.1856856856856856,1,0,0,0,0,1,0,0,0,1
GreaterGeelong,2.0,0.0,1250.0,0.2,0.0,0.4224224224224224,0,0,1,0,0,0,1,0,0,5
Cardinia,2.0,1.0,3625.0,0.2,0.25,0.8998998998998999,0,0,1,0,0,0,1,0,0,6
GlenEira,1.0,0.0,3600.0,0.0,0.0,0.8963801010312635,1,0,0,0,0,1,0,0,0,1
Moreland,1.0,1.0,225.0,0.0,0.25,0.0445445445445445,1,0,0,0,0,1,0,0,0,1
Brimbank,4.0,3.0,4075.0,0.6,0.75,0.9269269269269268,0,0,1,0,0,0,1,0,0,3
MorningtonPeninsula,1.0,2.0,1125.0,0.0,0.5,0.3763763763763763,0,0,1,0,0,0,1,0,0,3
Hume,4.0,1.0,3950.0,0.6,0.25,0.923923923923924,0,1,0,0,0,1,0,0,0,1
Hume,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,1,0,0,0,0,5
Casey,4.0,2.0,1750.0,0.6,0.5,0.5565565565565566,0,0,1,0,0,1,0,0,0,0
Wyndham,2.0,1.0,700.0,0.2,0.25,0.2247247247247247,0,0,1,0,0,0,1,0,0,5
Manningham,1.0,1.0,3700.0,0.0,0.25,0.9064064064064064,0,0,1,0,1,0,0,0,0,6
Bayside,3.0,2.0,5200.0,0.4,0.5,0.97997997997998,0,0,1,0,1,0,0,0,0,3
Maroondah,4.0,1.0,450.0,0.6,0.25,0.1131131131131131,0,0,1,0,0,0,1,0,0,4
Manningham,2.0,2.0,5074.0,0.2,0.5,0.9766624887460944,0,0,1,0,1,0,0,0,0,3
Melton,5.0,2.0,4374.0,0.8,0.5,0.945945945945946,0,0,1,0,1,0,0,0,0,3
Whitehorse,2.0,1.0,5000.0,0.2,0.25,0.9664664664664664,0,0,1,0,0,0,1,0,0,6
GreaterDandenong,2.0,1.0,2025.0,0.2,0.25,0.6361361361361362,1,0,0,0,0,0,1,0,0,2
Melton,4.0,2.0,3800.0,0.6,0.5,0.9109109109109108,0,0,1,0,0,0,1,0,0,3
Wyndham,2.0,1.0,3500.0,0.2,0.25,0.8833833833833833,0,0,1,0,0,1,0,0,0,0
MorningtonPeninsula,1.0,1.0,1124.0,0.0,0.25,0.3548548548548548,0,0,1,0,1,0,0,0,0,5
GreaterGeelong,2.0,2.0,5000.0,0.2,0.5,0.9664664664664664,0,0,1,0,0,1,0,0,0,0
Knox,2.0,1.0,575.0,0.2,0.25,0.1856856856856856,0,0,1,0,0,0,1,0,0,5
GreaterGeelong,1.0,1.0,1375.0,0.0,0.25,0.4514514514514514,0,0,1,0,0,0,1,0,0,5
MorningtonPeninsula,3.0,2.0,1374.0,0.4,0.5,0.4334334334334334,0,0,1,0,1,0,0,0,0,3
Monash,4.0,2.0,1800.0,0.6,0.5,0.5810810810810811,0,0,1,0,1,0,0,0,0,3
Stonnington,2.0,1.0,1375.0,0.2,0.25,0.4514514514514514,0,0,1,0,1,0,0,0,0,5
Wyndham,3.0,1.0,1900.0,0.4,0.25,0.6201201201201201,0,0,0,1,0,0,1,0,0,2
GreaterDandenong,3.0,1.0,950.0,0.4,0.25,0.3268268268268268,0,1,0,0,0,1,0,0,0,1
MorningtonPeninsula,4.0,1.0,900.0,0.6,0.25,0.3008008008008008,0,0,1,0,1,0,0,0,0,3
Casey,1.0,1.0,1224.0,0.0,0.25,0.4142844598984948,0,0,1,0,0,0,1,0,0,5
Brimbank,2.0,0.0,1875.0,0.2,0.0,0.6136136136136137,0,0,1,0,0,0,1,0,0,5
Banyule,2.0,0.0,2500.0,0.2,0.0,0.7347347347347347,1,0,0,0,0,0,1,0,0,2
Brimbank,2.0,1.0,900.0,0.2,0.25,0.3008008008008008,1,0,0,0,0,0,1,0,0,2
GreaterGeelong,2.0,1.0,700.0,0.2,0.25,0.2247247247247247,0,0,1,0,0,0,1,0,0,5
Nillumbik,2.0,1.0,450.0,0.2,0.25,0.1131131131131131,0,0,1,0,0,0,1,0,0,5
Kingston,2.0,1.0,600.0,0.2,0.25,0.1956956956956957,0,0,1,0,0,0,1,0,0,5
Knox,4.0,0.0,1750.0,0.6,0.0,0.5565565565565566,0,0,1,0,1,0,0,0,0,3
Moreland,4.0,0.0,900.0,0.6,0.0,0.3008008008008008,0,0,1,0,0,0,1,0,0,4
Knox,3.0,2.0,3625.0,0.4,0.5,0.8998998998998999,0,0,1,0,0,1,0,0,0,0
Whitehorse,1.0,1.0,1150.0,0.0,0.25,0.3993993993993994,0,1,0,0,0,0,1,0,0,2
Hume,1.0,1.0,900.0,0.0,0.25,0.3008008008008008,0,1,0,0,0,1,0,0,0,1
Casey,3.0,2.0,1375.0,0.4,0.5,0.4514514514514514,0,0,1,0,0,1,0,0,0,0
Hume,2.0,0.0,2375.0,0.2,0.0,0.6986986986986987,0,0,1,0,0,0,1,0,0,6
Cardinia,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,5
Manningham,4.0,2.0,1975.0,0.6,0.5,0.6250150464162315,0,0,1,0,0,1,0,0,0,0
GreaterGeelong,2.0,1.0,2100.0,0.2,0.25,0.6526526526526526,0,0,1,0,0,1,0,0,0,0
HobsonsBay,4.0,0.0,1000.0,0.6,0.0,0.3373373373373373,0,0,1,0,0,1,0,0,0,0
Nillumbik,2.0,0.0,900.0,0.2,0.0,0.3008008008008008,0,0,0,1,0,1,0,0,0,1
Whittlesea,1.0,1.0,3500.0,0.0,0.25,0.8833833833833833,0,0,1,0,1,0,0,0,0,6
Knox,2.0,0.0,3500.0,0.2,0.0,0.8833833833833833,0,0,1,0,0,1,0,0,0,0
GreaterGeelong,2.0,0.0,1250.0,0.2,0.0,0.4224224224224224,0,0,1,0,0,0,1,0,0,5
Wyndham,5.0,3.0,2425.0,0.8,0.75,0.6996996996996997,0,0,1,0,0,0,1,0,0,3
Yarra,3.0,2.0,1000.0,0.4,0.5,0.3373373373373373,1,0,0,0,1,0,0,0,0,2
GreaterGeelong,4.0,2.0,2250.0,0.6,0.5,0.6736736736736737,0,0,1,0,1,0,0,0,0,3
MooneeValley,5.0,3.0,1875.0,0.8,0.75,0.6136136136136137,0,0,1,0,1,0,0,0,0,4
Kingston,6.0,4.0,700.0,1.0,1.0,0.2247247247247247,0,0,1,0,1,0,0,0,0,4
Boroondara,2.0,3.0,600.0,0.2,0.75,0.1956956956956957,0,1,0,0,0,0,1,0,0,2
Brimbank,1.0,1.0,2250.0,0.0,0.25,0.6736736736736737,0,0,1,0,1,0,0,0,0,6
GlenEira,1.0,2.0,2525.0,0.0,0.5,0.7632632632632632,1,0,0,0,0,1,0,0,0,1
GreaterDandenong,1.0,0.0,700.0,0.0,0.0,0.2247247247247247,0,0,0,1,0,1,0,0,0,1
Whitehorse,1.0,1.0,4250.0,0.0,0.25,0.937937937937938,1,0,0,0,0,1,0,0,0,1
Melton,1.0,1.0,2550.0,0.0,0.25,0.7642642642642643,0,0,1,0,0,1,0,0,0,0
HobsonsBay,4.0,3.0,2500.0,0.6,0.75,0.7347347347347347,0,0,1,0,0,1,0,0,0,0
Monash,2.0,1.0,4375.0,0.2,0.25,0.9474474474474476,0,0,1,0,1,0,0,0,0,6
Monash,4.0,1.0,2350.0,0.6,0.25,0.6961961961961962,0,0,1,0,1,0,0,0,0,3
Monash,2.0,1.0,700.0,0.2,0.25,0.2247247247247247,0,0,1,0,1,0,0,0,0,5
Bayside,1.0,1.0,500.0,0.0,0.25,0.1506506506506506,1,0,0,0,1,0,0,0,0,2
Hume,1.0,1.0,500.0,0.0,0.25,0.1506506506506506,0,1,0,0,0,1,0,0,0,1
Darebin,1.0,0.0,700.0,0.0,0.0,0.2247247247247247,1,0,0,0,0,0,1,0,0,2
Wyndham,6.0,4.0,5000.0,1.0,1.0,0.9664664664664664,1,0,0,0,0,1,0,0,0,1
Melbourne,3.0,1.0,2500.0,0.4,0.25,0.7347347347347347,0,0,0,1,1,0,0,0,0,2
Stonnington,1.0,1.0,5000.0,0.0,0.25,0.9664664664664664,1,0,0,0,0,0,1,0,0,2
Whitehorse,1.0,1.0,1125.0,0.0,0.25,0.3763763763763763,0,0,1,0,1,0,0,0,0,5
Darebin,4.0,3.0,1625.0,0.6,0.75,0.5195195195195195,0,0,1,0,0,0,1,0,0,4
Manningham,5.0,2.0,1875.0,0.8,0.5,0.6136136136136137,0,0,1,0,1,0,0,0,0,4
Whitehorse,2.0,1.0,1925.0,0.2,0.25,0.6216216216216216,0,0,1,0,0,0,1,0,0,5
Melbourne,2.0,1.0,2750.0,0.2,0.25,0.7912912912912913,0,0,0,1,1,0,0,0,0,2
Maroondah,2.0,0.0,350.0,0.2,0.0,0.0845845845845846,0,0,1,0,1,0,0,0,0,5
GreaterDandenong,1.0,1.0,1450.0,0.0,0.25,0.4844844844844844,0,0,0,1,1,0,0,0,0,2
GlenEira,2.0,1.0,2450.0,0.2,0.25,0.7032032032032032,1,0,0,0,0,1,0,0,0,1
MooneeValley,2.0,1.0,1150.0,0.2,0.25,0.3993993993993994,0,0,0,1,0,1,0,0,0,1
Cardinia,6.0,4.0,2275.0,1.0,1.0,0.6881881881881882,0,0,1,0,0,0,1,0,0,4
Hume,1.0,1.0,1374.0,0.0,0.25,0.4334334334334334,0,0,1,0,1,0,0,0,0,5
Bayside,1.0,1.0,3000.0,0.0,0.25,0.8248248248248248,0,0,0,1,1,0,0,0,0,2
Maribyrnong,2.0,1.0,1725.0,0.2,0.25,0.5380380380380381,0,0,1,0,0,0,1,0,0,5
Maribyrnong,3.0,2.0,725.0,0.4,0.5,0.2557557557557557,0,0,1,0,0,0,1,0,0,4
Kingston,2.0,1.0,3550.0,0.2,0.25,0.8948948948948949,0,0,0,1,0,1,0,0,0,1
Wyndham,3.0,2.0,1375.0,0.4,0.5,0.4514514514514514,0,1,0,0,0,1,0,0,0,1
Whitehorse,1.0,1.0,2350.0,0.0,0.25,0.6961961961961962,0,0,0,1,1,0,0,0,0,2
Casey,5.0,4.0,225.0,0.8,1.0,0.0445445445445445,0,0,1,0,0,0,1,0,0,4
Darebin,1.0,1.0,1750.0,0.0,0.25,0.5565565565565566,0,0,1,0,0,0,1,0,0,5
Darebin,2.0,1.0,450.0,0.2,0.25,0.1131131131131131,0,0,1,0,0,0,1,0,0,5
MooneeValley,2.0,3.0,100.0,0.2,0.75,0.0315315315315315,0,0,1,0,0,0,1,0,0,3
Banyule,1.0,1.0,1375.0,0.0,0.25,0.4514514514514514,1,0,0,0,0,1,0,0,0,1
Wyndham,4.0,3.0,1750.0,0.6,0.75,0.5565565565565566,0,0,1,0,0,0,1,0,0,4
Bayside,2.0,1.0,575.0,0.2,0.25,0.1856856856856856,0,0,1,0,0,0,1,0,0,5
Knox,1.0,1.0,1375.0,0.0,0.25,0.4514514514514514,1,0,0,0,0,1,0,0,0,1
Yarra,3.0,2.0,2850.0,0.4,0.5,0.8048048048048049,1,0,0,0,0,1,0,0,0,1
Darebin,2.0,1.0,1050.0,0.2,0.25,0.3483483483483484,1,0,0,0,0,1,0,0,0,1
GlenEira,4.0,1.0,3500.0,0.6,0.25,0.8833833833833833,0,0,1,0,0,1,0,0,0,0
Kingston,1.0,1.0,900.0,0.0,0.25,0.3008008008008008,0,0,1,0,0,0,1,0,0,5
Cardinia,2.0,1.0,4825.0,0.2,0.25,0.954895573539641,0,0,1,0,0,1,0,0,0,0
Boroondara,1.0,0.0,1625.0,0.0,0.0,0.5195195195195195,0,0,1,0,1,0,0,0,0,5
Darebin,1.0,1.0,700.0,0.0,0.25,0.2247247247247247,1,0,0,0,0,0,0,1,0,1
Bayside,3.0,2.0,350.0,0.4,0.5,0.0845845845845846,0,1,0,0,0,1,0,0,0,1
Melbourne,2.0,0.0,2750.0,0.2,0.0,0.7912912912912913,1,0,0,0,0,0,1,0,0,2
Wyndham,1.0,1.0,1200.0,0.0,0.25,0.4089089089089089,0,0,1,0,1,0,0,0,0,5
Whittlesea,5.0,2.0,1125.0,0.8,0.5,0.3763763763763763,0,0,1,0,0,0,1,0,0,4
Boroondara,1.0,1.0,1050.0,0.0,0.25,0.3483483483483484,1,0,0,0,0,1,0,0,0,1
Melton,2.0,1.0,900.0,0.2,0.25,0.3008008008008008,0,0,1,0,0,0,1,0,0,5
GlenEira,3.0,2.0,1375.0,0.4,0.5,0.4514514514514514,0,0,1,0,1,0,0,0,0,3
Brimbank,1.0,1.0,800.0,0.0,0.25,0.2697697697697697,1,0,0,0,1,0,0,0,0,2
Whittlesea,3.0,2.0,500.0,0.4,0.5,0.1506506506506506,0,0,1,0,1,0,0,0,0,4
MooneeValley,2.0,1.0,1200.0,0.2,0.25,0.4089089089089089,0,1,0,0,0,0,1,0,0,2
HobsonsBay,3.0,2.0,725.0,0.4,0.5,0.2557557557557557,0,0,1,0,0,1,0,0,0,0
MorningtonPeninsula,5.0,2.0,2250.0,0.8,0.5,0.6736736736736737,0,0,1,0,1,0,0,0,0,3
Wyndham,6.0,2.0,1400.0,1.0,0.5,0.4744744744744744,0,0,1,0,1,0,0,0,0,4
Hume,5.0,2.0,2250.0,0.8,0.5,0.6736736736736737,0,0,0,1,1,0,0,0,0,2
GreaterGeelong,5.0,3.0,1800.0,0.8,0.75,0.5810810810810811,0,0,1,0,1,0,0,0,0,4
Kingston,5.0,2.0,1125.0,0.8,0.5,0.3763763763763763,0,0,1,0,0,1,0,0,0,0
Frankston,5.0,2.0,2750.0,0.8,0.5,0.7912912912912913,0,0,1,0,0,0,1,0,0,3
GreaterDandenong,1.0,1.0,1750.0,0.0,0.25,0.5565565565565566,0,0,1,0,0,1,0,0,0,0
HobsonsBay,2.0,1.0,450.0,0.2,0.25,0.1131131131131131,0,0,1,0,1,0,0,0,0,5
Cardinia,2.0,1.0,3000.0,0.2,0.25,0.8248248248248248,0,0,1,0,0,0,1,0,0,6
Casey,4.0,3.0,3150.0,0.6,0.75,0.8433433433433433,0,0,1,0,0,0,1,0,0,3
Maribyrnong,3.0,1.0,2750.0,0.4,0.25,0.7912912912912913,0,0,0,1,1,0,0,0,0,2
GreaterGeelong,5.0,2.0,2500.0,0.8,0.5,0.7347347347347347,0,0,1,0,0,0,1,0,0,3
Stonnington,1.0,1.0,700.0,0.0,0.25,0.2247247247247247,0,0,0,1,0,0,1,0,0,2
Bayside,4.0,1.0,2500.0,0.6,0.25,0.7347347347347347,0,0,1,0,1,0,0,0,0,3
Frankston,2.0,1.0,3025.0,0.2,0.25,0.8308308308308309,0,0,1,0,0,0,1,0,0,6
Wyndham,2.0,2.0,1850.0,0.2,0.5,0.602102102102102,0,0,1,0,0,0,1,0,0,3
Moreland,2.0,1.0,1375.0,0.2,0.25,0.4514514514514514,1,0,0,0,0,1,0,0,0,1
Boroondara,2.0,1.0,1750.0,0.2,0.25,0.5565565565565566,0,0,1,0,0,0,1,0,0,5
Brimbank,1.0,0.0,350.0,0.0,0.0,0.0845845845845846,0,0,1,0,0,0,1,0,0,5
Whittlesea,2.0,2.0,2750.0,0.2,0.5,0.7912912912912913,1,0,0,0,0,1,0,0,0,1
GreaterGeelong,1.0,1.0,700.0,0.0,0.25,0.2247247247247247,0,0,1,0,0,0,1,0,0,5
GlenEira,3.0,2.0,2850.0,0.4,0.5,0.8048048048048049,0,0,1,0,0,0,1,0,0,3
GreaterGeelong,2.0,1.0,1850.0,0.2,0.25,0.602102102102102,0,0,1,0,0,0,1,0,0,5
Yarra,1.0,1.0,1375.0,0.0,0.25,0.4514514514514514,1,0,0,0,0,1,0,0,0,1
Hume,4.0,2.0,725.0,0.6,0.5,0.2557557557557557,0,0,1,0,0,0,1,0,0,4
Manningham,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,1,0,0,0,0,6
GlenEira,4.0,4.0,2025.0,0.6,1.0,0.6361361361361362,0,0,1,0,0,0,0,1,0,0
MooneeValley,1.0,0.0,3850.0,0.0,0.0,0.9124124124124124,1,0,0,0,0,1,0,0,0,1
Cardinia,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,0,0,1,0,0,5
Whittlesea,6.0,2.0,1375.0,1.0,0.5,0.4514514514514514,0,0,1,0,0,1,0,0,0,0
Maribyrnong,1.0,1.0,700.0,0.0,0.25,0.2247247247247247,0,0,0,1,1,0,0,0,0,2
Boroondara,3.0,4.0,2275.0,0.4,1.0,0.6881881881881882,0,0,1,0,0,0,1,0,0,3
Whitehorse,2.0,1.0,900.0,0.2,0.25,0.3008008008008008,0,0,1,0,0,1,0,0,0,0
Melbourne,2.0,0.0,1350.0,0.2,0.0,0.4304304304304304,1,0,0,0,0,1,0,0,0,1
Cardinia,4.0,1.0,1200.0,0.6,0.25,0.4089089089089089,0,0,1,0,0,0,1,0,0,3
Cardinia,3.0,1.0,900.0,0.4,0.25,0.3008008008008008,0,0,1,0,0,0,1,0,0,4
GlenEira,3.0,1.0,2500.0,0.4,0.25,0.7347347347347347,0,0,1,0,1,0,0,0,0,3
Melbourne,4.0,2.0,900.0,0.6,0.5,0.3008008008008008,1,0,0,0,0,1,0,0,0,1
MorningtonPeninsula,1.0,1.0,725.0,0.0,0.25,0.2557557557557557,0,0,1,0,1,0,0,0,0,5
Cardinia,6.0,3.0,900.0,1.0,0.75,0.3008008008008008,0,0,1,0,1,0,0,0,0,4
Darebin,1.0,1.0,3500.0,0.0,0.25,0.8833833833833833,1,0,0,0,0,0,1,0,0,2
Cardinia,2.0,2.0,225.0,0.2,0.5,0.0445445445445445,0,0,1,0,1,0,0,0,0,5
PortPhillip,1.0,0.0,1750.0,0.0,0.0,0.5565565565565566,0,0,1,0,1,0,0,0,0,5
Monash,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,0,1,0,0,0,0
Casey,2.0,0.0,3500.0,0.2,0.0,0.8833833833833833,1,0,0,0,0,0,1,0,0,2
Banyule,3.0,1.0,2075.0,0.4,0.25,0.6446446446446445,0,0,1,0,0,0,1,0,0,3
Wyndham,2.0,1.0,1698.0,0.2,0.25,0.5305305305305306,0,0,1,0,0,0,1,0,0,5
Whittlesea,1.0,0.0,1125.0,0.0,0.0,0.3763763763763763,0,0,1,0,0,1,0,0,0,0
Casey,2.0,1.0,1125.0,0.2,0.25,0.3763763763763763,0,0,1,0,0,0,1,0,0,5
Melbourne,1.0,1.0,350.0,0.0,0.25,0.0845845845845846,1,0,0,0,0,1,0,0,0,1
MooneeValley,2.0,1.0,1624.0,0.2,0.25,0.5095095095095095,0,0,1,0,0,0,1,0,0,5
Maroondah,4.0,2.0,1875.0,0.6,0.5,0.6136136136136137,0,0,1,0,0,0,1,0,0,3
Melton,1.0,1.0,1125.0,0.0,0.25,0.3763763763763763,0,0,1,0,1,0,0,0,0,5
Darebin,6.0,1.0,1850.0,1.0,0.25,0.602102102102102,0,0,1,0,0,0,1,0,0,4
Maribyrnong,3.0,1.0,575.0,0.4,0.25,0.1856856856856856,0,0,1,0,0,1,0,0,0,0
Wyndham,2.0,1.0,3875.0,0.2,0.25,0.917917917917918,0,0,1,0,1,0,0,0,0,6
Darebin,4.0,1.0,750.0,0.6,0.25,0.2632632632632632,0,0,1,0,0,0,1,0,0,3
Melton,2.0,1.0,100.0,0.2,0.25,0.0315315315315315,0,0,1,0,0,0,1,0,0,5
Hume,2.0,1.0,2650.0,0.2,0.25,0.7787787787787788,0,0,1,0,0,1,0,0,0,0
Melton,3.0,1.0,1125.0,0.4,0.25,0.3763763763763763,0,0,1,0,0,1,0,0,0,0
Casey,1.0,1.0,700.0,0.0,0.25,0.2247247247247247,0,1,0,0,0,1,0,0,0,1
Melton,2.0,1.0,3425.0,0.2,0.25,0.8713713713713713,0,0,1,0,0,0,1,0,0,6
Melbourne,1.0,1.0,2750.0,0.0,0.25,0.7912912912912913,0,0,0,1,0,1,0,0,0,1
Frankston,2.0,0.0,3075.0,0.2,0.0,0.8328328328328328,0,0,1,0,0,0,1,0,0,6
Banyule,3.0,2.0,1375.0,0.4,0.5,0.4514514514514514,0,0,0,1,0,1,0,0,0,1
Kingston,4.0,1.0,1625.0,0.6,0.25,0.5195195195195195,0,0,1,0,1,0,0,0,0,3
Casey,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0
Boroondara,3.0,1.0,2500.0,0.4,0.25,0.7347347347347347,1,0,0,0,0,1,0,0,0,1
Bayside,2.0,1.0,2175.0,0.2,0.25,0.658703239167311,0,0,1,0,0,1,0,0,0,0
Moreland,2.0,1.0,4225.0,0.2,0.25,0.931931931931932,0,0,1,0,0,0,1,0,0,6
Knox,2.0,1.0,900.0,0.2,0.25,0.3008008008008008,0,0,1,0,0,0,1,0,0,5
GreaterDandenong,1.0,1.0,2275.0,0.0,0.25,0.6881881881881882,0,1,0,0,0,0,1,0,0,2
Manningham,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,0,0,1,0,0,6
Stonnington,4.0,3.0,1225.0,0.6,0.75,0.4164164164164164,0,0,1,0,0,0,1,0,0,4
Maribyrnong,4.0,3.0,575.0,0.6,0.75,0.1856856856856856,0,0,1,0,1,0,0,0,0,4
HobsonsBay,2.0,0.0,900.0,0.2,0.0,0.3008008008008008,0,0,0,1,1,0,0,0,0,2
Whittlesea,4.0,4.0,700.0,0.6,1.0,0.2247247247247247,0,0,1,0,1,0,0,0,0,4
Wyndham,4.0,3.0,1475.0,0.6,0.75,0.4909909909909909,0,0,1,0,0,1,0,0,0,0
Banyule,2.0,1.0,575.0,0.2,0.25,0.1856856856856856,0,0,1,0,0,0,1,0,0,5
HobsonsBay,2.0,0.0,4125.0,0.2,0.0,0.9289289289289288,0,0,1,0,0,0,1,0,0,6
GlenEira,4.0,3.0,900.0,0.6,0.75,0.3008008008008008,0,0,0,1,0,1,0,0,0,1
Maroondah,2.0,1.0,1625.0,0.2,0.25,0.5195195195195195,0,0,1,0,0,0,1,0,0,5
Manningham,1.0,1.0,350.0,0.0,0.25,0.0845845845845846,0,0,1,0,0,0,1,0,0,5
GreaterGeelong,4.0,1.0,6000.0,0.6,0.25,1.0,0,0,1,0,0,0,1,0,0,3
Kingston,4.0,3.0,1875.0,0.6,0.75,0.6136136136136137,0,0,0,1,0,1,0,0,0,1
MooneeValley,2.0,1.0,1125.0,0.2,0.25,0.3763763763763763,1,0,0,0,0,0,1,0,0,2
Darebin,2.0,1.0,5000.0,0.2,0.25,0.9664664664664664,0,0,1,0,0,0,1,0,0,6
GlenEira,2.0,0.0,900.0,0.2,0.0,0.3008008008008008,0,0,1,0,1,0,0,0,0,5
Frankston,2.0,2.0,3475.0,0.2,0.5,0.8723723723723724,0,0,1,0,0,0,1,0,0,3
Melbourne,2.0,1.0,250.0,0.2,0.25,0.0565565565565565,1,0,0,0,0,1,0,0,0,1
GreaterGeelong,3.0,1.0,1800.0,0.4,0.25,0.5810810810810811,0,0,1,0,0,0,1,0,0,3
YarraRanges,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,1,0,0,0,0,6
MorningtonPeninsula,1.0,1.0,1575.0,0.0,0.25,0.498998998998999,0,0,1,0,1,0,0,0,0,5
GlenEira,5.0,1.0,2650.0,0.8,0.25,0.7787787787787788,1,0,0,0,0,0,1,0,0,2
Casey,3.0,2.0,1125.0,0.4,0.5,0.3763763763763763,0,0,1,0,0,1,0,0,0,0
MooneeValley,4.0,2.0,1375.0,0.6,0.5,0.4514514514514514,0,0,1,0,0,1,0,0,0,0
Bayside,2.0,1.0,900.0,0.2,0.25,0.3008008008008008,0,0,1,0,0,1,0,0,0,0
Casey,3.0,1.0,2025.0,0.4,0.25,0.6361361361361362,0,0,1,0,0,0,1,0,0,3
Yarra,2.0,1.0,1475.0,0.2,0.25,0.4909909909909909,0,0,0,1,0,0,1,0,0,2
Moreland,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,1,0,0,0,0,6
Manningham,4.0,1.0,500.0,0.6,0.25,0.1506506506506506,0,0,1,0,1,0,0,0,0,4
Yarra,4.0,2.0,2750.0,0.6,0.5,0.7912912912912913,0,0,1,0,0,0,1,0,0,3
Darebin,4.0,1.0,2175.0,0.6,0.25,0.658703239167311,0,0,1,0,0,0,1,0,0,3
Brimbank,1.0,1.0,2250.0,0.0,0.25,0.6736736736736737,0,0,1,0,1,0,0,0,0,6
Moreland,2.0,1.0,1375.0,0.2,0.25,0.4514514514514514,1,0,0,0,0,1,0,0,0,1
Hume,5.0,3.0,1750.0,0.8,0.75,0.5565565565565566,0,0,1,0,1,0,0,0,0,4
MooneeValley,3.0,1.0,1125.0,0.4,0.25,0.3763763763763763,1,0,0,0,0,0,1,0,0,2
Banyule,3.0,2.0,2100.0,0.4,0.5,0.6526526526526526,0,0,1,0,1,0,0,0,0,3
Boroondara,2.0,1.0,1850.0,0.2,0.25,0.602102102102102,1,0,0,0,1,0,0,0,0,2
